asset_id,provenance_class,source_description,source_package,source_path,source_sha256,creator_or_origin,human_direction_or_contribution,third_party_dependency,licence_or_rights_basis,rights_evidence_path,production_clearance,lineage_notes
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--28,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/specimens/gg_silver_installed_font_proof_4k.png,AFEE6215679ED249F763BF9090DFC3FF79685577939718F7C5493D623F5F3369,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--29,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/specimens/kerning-proof.pdf,233BDEE2F4DE5F0200A5061BADA2593327568CD4E660BD7FA818AC586F9F4921,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--3,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/cinematic/gg_silver_GALACTIC_reference_4k_transparent.png,AD417CD857D7EAC2AF9EBFDB966F1B06C33660F9ED7EBB22006CA3485E578845,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--30,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/variable/GalacticGunnersSilverDisplay-VF.ttf,F5E42541A58B28E2C6F3909947BEFDA3CF91FD0362267AE0AC8BBC473761C115,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--31,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/variable/GalacticGunnersSilverDisplay-VF.woff2,F81286A7B012AC0EAD4723B77D581F053E92D7F13BA905A7DF411C70A9D5B534,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--32,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/variable/masters/GalacticGunnersSilverDisplay.designspace,EBF9CDB8516E0747B6D74670EFAF441E490F08EDDE8E75FAEC6CC6AA2B030136,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--33,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/variable/masters/master-400.ttf,671B631A94710CCF7652D2046043FEB5E34E8264E4859091BB91533BE08F3550,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--34,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/variable/masters/master-900.ttf,B690A2034A26963D14886C9CDDB64CB7602C99C7121056FB4226EFC050AD3A0C,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--35,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/web/demo.html,81A57630A0F341587EA5CC9300390C362F9895C10CBF0427D78DFE7798076776,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--4,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/cinematic/title-emissive-transparent-4k.png,79133926638054B11E12057BD59878CF78BC1E744C8FB3BA8AD2FE2F5EDC4A0E,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--5,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/cinematic/title-layered-source.svg,E69C7FCC7150900BBEBA1FE93705143EFEFDCC5EB0308F793E5978E474738053,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--6,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/cinematic/title-metallic-transparent-4k.png,AD417CD857D7EAC2AF9EBFDB966F1B06C33660F9ED7EBB22006CA3485E578845,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--7,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/cinematic/title-metallic-transparent-4k.webp,6E75954C3520A572B2123B0B0193E65FB282906301E5A7B864FF5CAC987D4B8D,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--8,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/cinematic/title-metallic.svg,E69C7FCC7150900BBEBA1FE93705143EFEFDCC5EB0308F793E5978E474738053,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-SILVER-DISPLAY-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-SILVER-DISPLAY-FONT-V1--9,FOUNDER_SUPPLIED_SOURCE_REFERENCE,"Nested production font package GG_Silver_Font_Production_v1; ZIP transport unpacked inspectably, ZIP not retained.",GalacticGunners.zip / GG_Silver_Font_Production_v1.zip,GalacticGunners/assets/fonts/GG_Silver_Font_Production_v1.zip::GalacticGunners_Silver_Display_Font_v1.0_PRODUCTION/documentation/DESIGN_SYSTEM.md,156742A76ECBEF47B5B0F524F842ECB46B047889C3BEC152B29A95382F1658CB,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/silver_display_v1.0/source_package/README.md,REFERENCE_ONLY,Nested ZIP transport was unpacked; member bytes copied unchanged.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-FOUNDER-APPROVED-TITLE-AUTHORITY,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/Founder_Approved_Title_Authority.png,CF816A20C97FFC2BA7E693D4BD8ADD47627F14B806047CCC1279D9BF850FA520,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-GALACTICGUNNERS-TITLE-FONT-V1-0-2,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/GalacticGunners_Title_Font-v1.0.woff2,C5A28A1FCF95246EB0FFC5123C8C4C749FDC25639771AA308899D067F8BF459A,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-MANIFEST-SHA256,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/MANIFEST_SHA256.json,09F7A64BD69EBB4A2D99675FA233D3A25D620768470211C52C0CBB47B56D26F1,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-OWNERSHIP-DECLARATION,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/OWNERSHIP_DECLARATION.md,A6FF9B6A657E86C9AE600144B1A727F49DA731A751D429BE57867B571C4539A0,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-PREVIEWS-FULL-AZ-09-PRODUCTION-PREVIEW,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/PREVIEWS/FULL_AZ_09_PRODUCTION_PREVIEW.png,B8AC9CA2D24875E6EBE7FE98DF2B6742BBE2DF2CE7C7B13965A88CC289EE4730,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-PREVIEWS-TYPE-TEST-PRODUCTION,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/PREVIEWS/TYPE_TEST_PRODUCTION.png,00DE5D0402633A196028D32E2290FEF5B590C3D18F49A5A8B59BC5891C2F00BD,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-PROVENANCE-ASSET-REGISTER,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/PROVENANCE/ASSET_REGISTER.md,4793C8AEF3432C7AB994A65EEF9AB322FBB499CC3EB99B27E9F3CC294AA2B497,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-PROVENANCE-GLYPH-METRICS,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/PROVENANCE/GLYPH_METRICS.json,C8D6224D2B5569B503A7BB1A550521D0B6DFA90575413575EE1E6D537D241D15,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-PROVENANCE-OWNERSHIP-DECLARATION,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/PROVENANCE/OWNERSHIP_DECLARATION.md,A6FF9B6A657E86C9AE600144B1A727F49DA731A751D429BE57867B571C4539A0,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-PROVENANCE-SHA256-MANIFEST,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/PROVENANCE/SHA256_MANIFEST.json,DF1F945C17BF775B2135AEAE27C50C489256520D491B24F0543AB32DA96B7758,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-README,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/README.md,F268B1EDDD1C7A85AE229D66C65DEDAED86E79CA30CCC94E9907C68E9F2609CC,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-0,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/0.png,18C365EDDF1A8061A5901FEEC9ACD26A05F5B535C2B53B95C0FFF7AD57A2845C,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
GG-EVIDENCE-SOURCE-EVIDENCE-FONTS-TITLE-V1-0-SOURCE-PACKAGE-SOURCE-NORMALIZED-GLYPHS-MASK-1,FOUNDER_SUPPLIED_SOURCE_REFERENCE,Complete title font v1.0 source/provenance/previews.,GalacticGunners.zip,GalacticGunners/assets/fonts/GalacticGunners_Title_Font_v1.0_PRODUCTION_COMPLETE/GalacticGunners_Title_Font_v1.0_PRODUCTION/SOURCE/NORMALIZED_GLYPHS_MASK/1.png,D7B22E871DE9D5F4D9F7782DD4352C82AA8388D34FAAF282939C2F47A317FEDA,Founder Michael Leese / Inceptivec supplied project estate,"Founder selection, direction, supply and admission for Galactic Gunners project baseline.",NONE DECLARED IN SUPPLIED BASELINE,Founder project authority; commercial-use clearance classified for active production assets by this baseline.,assets/source_evidence/fonts/title_v1.0/source_package/OWNERSHIP_DECLARATION.md,REFERENCE_ONLY,No byte transformation performed during canonical placement; path/filename normalization only where recorded.
